"행정구역별","연령·교육정도별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"강원도","20-24세","비경제활동인구","명","2974.605","1193.099","1396.822","1934.905","1302.673","1943.796","1706.487","1083.061","1773.447","1170.591","1226.021",
"강원도","20-24세","비취업자(실업자+비경활)","명","3030.881","1193.099","1396.822","1934.905","1302.673","2094.322","1833.921","1392.08","1773.45","1206.737","1226.021",
"강원도","20-24세","경력단절여성","명","1025.112","433.941","271.003","682.482","418.319","864.994","787.86","888.89","1013.31","541.353","226.203",
"강원도","20-24세","경제활동참가율","%","24.72421","38.86027","38.91557","38.49459","51.13073","43.78442","32.56932","65.66595","48.45813","48.15625","31.4",
"강원도","20-24세","실업률","%","5.76006","0","0","0","0","9.94255","15.46077","14.91822","0","3.32429","0",
"강원도","20-24세","고용률","%","23.30008","38.86027","38.91557","38.49459","51.13073","39.43113","27.53386","55.86976","48.45813","46.55539","100",
"강원도","20-24세","경력단절여성 비율 1","%","25.94164","22.23708","11.85123","21.69426","15.69307","25.01607","31.13175","28.17864","29.44993","23.97573","12.7",
"강원도","20-24세","경력단절여성 비율 2","%","33.82225","36.37091","19.4014","35.27212","32.11236","41.30186","42.96041","63.85337","57.13788","44.86089","18.5",
"강원도","25-29세","15-54세 기혼 여성","명","15093.675","16727.847","17254.372","12935.777","12609.233","11265.808","10946.077","14529.083","13182.417","11731.97","10136.342",
"강원도","25-29세","경제활동인구","명","7977.884","7316.972","6747.57","5508.607","3944.818","5861.486","6085.699","8666.057","6585.686","5100.483","4820.716",
"강원도","25-29세","취업자","명","7814.323","7055.179","6747.57","5474.573","3516.936","5377.336","5701.042","8548.987","6433.321","4972.723","4330.917",
"강원도","25-29세","실업자","명","163.561","261.793","0","34.034","427.882","484.15","384.657","117.07","152.365","127.76","489.799",
"강원도","25-29세","비경제활동인구","명","7115.791","9410.875","10506.802","7427.17","8664.415","5404.322","4860.378","5863.026","6596.731","6631.487","5315.626",
"강원도","25-29세","비취업자(실업자+비경활)","명","7279.352","9672.668","10506.802","7461.204","9092.297","5888.472","5245.035","5980.096","6749.1","6759.247","5805.425",
"강원도","25-29세","경력단절여성","명","5097.412","6758.614","6117.622","4984.77","4864.543","4011.365","3316.071","4668.795","5237.264","4332.208","4168.331",
"강원도","25-29세","경제활동참가율","%","52.85581","43.74127","39.10644","42.58428","31.28515","52.02899","55.59708","59.64628","49.95811","43.47508","47.6",
"강원도","25-29세","실업률","%","2.05018","3.57789","0",".61783","10.84669","8.25985","6.32067","1.3509","2.31358","2.50486","10.2",
"강원도","25-29세","고용률","%","51.77217","42.17625","39.10644","42.32118","27.89175","47.73147","52.08297","58.84051","48.80229","42.38609","89.8",
"강원도","25-29세","경력단절여성 비율 1","%","33.77184","40.40337","35.45549","38.53476","38.57921","35.60655","30.29461","32.13413","39.72916","36.92652","41.1",
"강원도","25-29세","경력단절여성 비율 2","%","70.02563","69.87332","58.22535","66.80919","53.5018","68.12234","63.22305","78.07224","77.59949","64.09306","71.8",
"강원도","30-34세","15-54세 기혼 여성","명","37132.16","38726.712","36396.949","33900.349","33722.577","29443.629","26809.401","28148.562","25946.384","22120.393","21791.979",
"강원도","30-34세","경제활동인구","명","17520.26","20427.425","17107.326","16204.964","16674.662","15920.829","14142.9","13988.38","13238.863","11255.635","11602.532",
"강원도","30-34세","취업자","명","17434.046","20364.354","16684.057","15694.528","16117.61","14306.784","13995.92","13370.668","13180.17","11038.389","11344.667",
"강원도","30-34세","실업자","명","86.214","63.071","423.269","510.436","557.052","1614.045","146.98","617.712","58.693","217.246","257.865",
"강원도","30-34세","비경제활동인구","명","19611.9","18299.287","19289.623","17695.385","17047.915","13522.8","12666.501","14160.182","12707.521","10864.758","10189.447",
"강원도","30-34세","비취업자(실업자+비경활)","명","19698.114","18362.358","19712.892","18205.821","17604.967","15136.845","12813.481","14777.894","12766.21","11082.004","10447.312",
"강원도","30-34세","경력단절여성","명","13842.22","13432.987","13788.1","13406.234","12010.512","10689.457","9986.537","11257.021","9596.944","8480.275","7187.466",
"강원도","30-34세","경제활동참가율","%","47.18352","52.74764","47.00209","47.80176","49.44658","54.07224","52.75351","49.69483","51.02392","50.88352","53.2",
"강원도","30-34세","실업률","%",".49208",".30876","2.4742","3.14987","3.34071","10.13795","1.03925","4.41589",".44334","1.93011","2.2",
"강원도","30-34세","고용률","%","46.95134","52.58477","45.83916","46.29607","47.79472","48.59042","52.20527","47.50036","50.79771","49.90141","97.8",
"강원도","30-34세","경력단절여성 비율 1","%","37.27825","34.68662","37.88257","39.54601","35.61564","36.30482","37.25013","39.99146","36.9876","38.33691","33",
"강원도","30-34세","경력단절여성 비율 2","%","70.2718","73.15502","69.94458","73.63707","68.22229","70.61879","77.93774","76.17473","75.17455","76.52294","68.8",
"강원도","35-39세","15-54세 기혼 여성","명","50701.533","47230.383","45931.179","46619.642","42671.105","42892.137","41988.572","40654.308","41692.114","38000.8","34231.853",
"강원도","35-39세","경제활동인구","명","30395.02","23502.363","25542.493","27630.823","26464.518","26950.09","25416.472","25977.814","28736.561","24508.927","21689.965",
"강원도","35-39세","취업자","명","30127.597","23447.472","24751.356","26827.455","25813.009","25810.477","24492.539","25074.146","27782.278","23858.189","21447.912",
"강원도","35-39세","실업자","명","267.423","54.891","791.137","803.368","651.509","1139.613","923.933","903.668","954.283","650.738","242.053",
"강원도","35-39세","비경제활동인구","명","20306.513","23728.02","20388.686","18988.819","16206.587","15942.047","16572.1","14676.494","12955.553","13491.873","12541.888",
"강원도","35-39세","비취업자(실업자+비경활)","명","20573.936","23782.911","21179.823","19792.187","16858.096","17081.66","17496.033","15580.162","13909.84","14142.611","12783.941",
"강원도","35-39세","경력단절여성","명","11665.25","16247.347","12281.928","13559.107","11180.17","11046.261","11658.536","11218.791","9865.769","8997.748","8030.766",
"강원도","35-39세","경제활동참가율","%","59.94892","49.76111","55.61036","59.26863","62.01976","62.83224","60.53188","63.89929","68.92565","64.49582","63.4",
"강원도","35-39세","실업률","%",".87983",".23356","3.09734","2.90751","2.46182","4.22861","3.63517","3.47861","3.3208","2.65511","1.1",
"강원도","35-39세","고용률","%","59.42147","49.64489","53.88792","57.54539","60.49295","60.17531","58.33144","61.67648","66.63677","62.78339","98.9",
"강원도","35-39세","경력단절여성 비율 1","%","23.00769","34.4002","26.73985","29.08454","26.2008","25.75358","27.76597","27.59558","23.66339","23.67779","23.5",
"강원도","35-39세","경력단절여성 비율 2","%","56.69917","68.31522","57.98881","68.50737","66.31929","64.66737","66.63531","72.0069","70.92657","63.62155","62.8",
"강원도","40-44세","15-54세 기혼 여성","명","57834.246","57802.797","57548.806","54681.329","53076.733","53933.911","47998.783","47295.202","44428.288","43902.895","43506.779",
"강원도","40-44세","경제활동인구","명","42391.339","39948.861","38414.402","35617.413","35756.932","35378.267","33911.441","30826.38","29650.423","27353.917","30998.592",
"강원도","40-44세","취업자","명","41272.623","39410.771","38252.087","35249.37","34960.359","34718.672","33504.195","30564.209","29494.917","25920.64","29997.402",
"강원도","40-44세","실업자","명","1118.716","538.09","162.315","368.043","796.573","659.595","407.246","262.171","155.506","1433.277","1001.19",
"강원도","40-44세","비경제활동인구","명","15442.907","17853.936","19134.404","19063.916","17319.801","18555.644","14087.342","16468.822","14777.865","16548.978","12508.187",
"강원도","40-44세","비취업자(실업자+비경활)","명","16561.623","18392.026","19296.719","19431.959","18116.374","19215.239","14494.588","16730.993","14933.37","17982.255","13509.377",
"강원도","40-44세","경력단절여성","명","6450.215","8255.549","7375.859","10019.069","10124.111","9539.08","7084.423","8893.966","7945.102","8165.004","6713.359",
"강원도","40-44세","경제활동참가율","%","73.29799","69.11233","66.751","65.13633","67.36837","65.59559","70.65063","65.17866","66.73771","62.3055","71.3",
"강원도","40-44세","실업률","%","2.63902","1.34695",".42254","1.03332","2.22774","1.86441","1.20091",".85048",".52446","5.23975","3.2",
"강원도","40-44세","고용률","%","71.36364","68.18143","66.46895","64.46326","65.86758","64.37262","69.80218","64.62433","66.3877","59.04084","96.8",
"강원도","40-44세","경력단절여성 비율 1","%","11.15293","14.28227","12.8167","18.32265","19.07448","17.68661","14.75959","18.80522","17.88298","18.59787","15.4",
"강원도","40-44세","경력단절여성 비율 2","%","38.94676","44.88657","38.22338","51.55975","55.88376","49.64331","48.87633","53.15863","53.20367","45.4059","49.7",
"강원도","45-49세","15-54세 기혼 여성","명","57897.754","58541.29","55747.415","58351.84","59121.456","56703.918","57329.828","57542.024","57198.611","56878.05","52466.637",
"강원도","45-49세","경제활동인구","명","39281.748","41511.105","41309.767","40776.673","45612.597","40087.568","41457.048","41288.311","42044.028","40608.817","38716.464",
"강원도","45-49세","취업자","명","39080.187","40480.571","40604.739","40774.673","44059.842","40077.568","40491.699","40364.209","41265.2","39111.722","38284.398",
"강원도","45-49세","실업자","명","201.561","1030.534","705.028","2","1552.755","10","965.349","924.102","778.828","1497.095","432.066",
"강원도","45-49세","비경제활동인구","명","18616.006","17030.185","14437.648","17575.167","13508.859","16616.35","15872.78","16253.713","15154.583","16269.233","13750.173",
"강원도","45-49세","비취업자(실업자+비경활)","명","18817.567","18060.719","15142.676","17577.167","15061.614","16626.35","16838.129","17177.815","15933.41","17766.328","14182.239",
"강원도","45-49세","경력단절여성","명","4060.096","4179.234","2894.998","6456.517","5371.123","5296.664","4957.784","6242.905","5151.553","5257.764","4761.069",
"강원도","45-49세","경제활동참가율","%","67.84676","70.90911","74.10167","69.8807","77.15067","70.69629","72.31323","71.75332","73.50533","71.39629","73.8",
"강원도","45-49세","실업률","%",".51312","2.48255","1.70669",".0049","3.40422",".02495","2.32855","2.23817","1.85241","3.68663","1.1",
"강원도","45-49세","고용률","%","67.49862","69.14875","72.83699","69.87727","74.52428","70.67866","70.62937","70.14736","72.14371","68.76418","98.9",
"강원도","45-49세","경력단절여성 비율 1","%","7.01253","7.13895","5.19306","11.0648","9.0849","9.34091","8.64783","10.8493","9.00643","9.24392","9.1",
"강원도","45-49세","경력단절여성 비율 2","%","21.57609","23.13991","19.11814","36.73241","35.66101","31.85705","29.44379","36.34284","32.33176","29.59398","33.6",
"강원도","50-54세","15-54세 기혼 여성","명","63754.05","64365.643","66918.738","65414.679","63165.648","58015.995","58083.698","55470.155","56183.01","58292.178","60255.44",
"강원도","50-54세","경제활동인구","명","41764.968","41016.985","42304.986","42779.443","42450.861","40136.028","41141.353","41577.304","42828.158","42552.504","43024.608",
"강원도","50-54세","취업자","명","40652.655","40691.825","42163.402","42612.992","42244.207","40124.028","41131.353","40803.928","40900.028","41246.893","42261.848",
"강원도","50-54세","실업자","명","1112.313","325.16","141.584","166.451","206.654","12","10","773.376","1928.13","1305.611","762.76",
"강원도","50-54세","비경제활동인구","명","21989.082","23348.658","24613.752","22635.236","20714.787","17879.967","16942.345","13892.851","13354.852","15739.674","17230.832",
"강원도","50-54세","비취업자(실업자+비경활)","명","23101.395","23673.818","24755.336","22801.687","20921.441","17891.967","16952.345","14666.227","15282.98","17045.285","17993.592",
"강원도","50-54세","경력단절여성","명","3663.796","4426.337","4321.879","5787.493","5281.665","3214.543","3000.909","3887.286","3416.206","2543.781","3546.699",
"강원도","50-54세","경제활동참가율","%","65.50951","63.72497","63.21845","65.39731","67.20561","69.18097","70.83115","74.95437","76.22973","72.99865","71.4",
"강원도","50-54세","실업률","%","2.66327",".79274",".33467",".38909",".48681",".0299",".02431","1.86009","4.50201","3.06824","1.8",
"강원도","50-54세","고용률","%","63.76482","63.21979","63.00687","65.14286","66.87845","69.16029","70.81394","73.56015","72.79786","70.75888","98.2",
"강원도","50-54세","경력단절여성 비율 1","%","5.74677","6.87686","6.4584","8.84739","8.36161","5.54079","5.16653","7.00789","6.0805","4.36385","5.9",
"강원도","50-54세","경력단절여성 비율 2","%","15.85963","18.69718","17.45837","25.38186","25.24523","17.9664","17.70203","26.50502","22.35301","14.92366","19.7",
"강원도","초졸이하","15-54세 기혼 여성","명","28521.951","23240.893","18222.526","15930.459","14846.1","11363.336","9716.787","7472.338","4283.185","4502.954","3111.65",
"강원도","초졸이하","경제활동인구","명","19338.605","15350.116","11769.035","9880.216","9193.38","6852.983","6204.003","5368.056","2810.044","2871.448","2005.674",
"강원도","초졸이하","취업자","명","19073.871","15171.166","11710.756","9876.913","9112.378","6835.044","6204.003","5021.999","2777.485","2600.428","1988.112",
"강원도","초졸이하","실업자","명","264.734","178.95","58.279","3.303","81.002","17.939","0","346.057","32.559","271.02","17.562",
"강원도","초졸이하","비경제활동인구","명","9183.346","7890.777","6453.491","6050.243","5652.72","4510.353","3512.784","2104.282","1473.141","1631.506","1105.976",
"강원도","초졸이하","비취업자(실업자+비경활)","명","9448.08","8069.727","6511.77","6053.546","5733.722","4528.292","3512.784","2450.339","1505.7","1902.526","1123.538",
"강원도","초졸이하","경력단절여성","명","1109.041","1258.901","471.802","1425.404","1047.953","600.14","577.103","685.508","331.348","221.383","48.936",
"강원도","초졸이하","경제활동참가율","%","67.80253","66.04788","64.58509","62.02091","61.92455","60.30784","63.8483","71.83904","65.60641","63.7681","64.5",
"강원도","초졸이하","실업률","%","1.36894","1.16579",".49519",".03343",".88109",".26177","0","6.4466","1.15867","9.43844",".9",
"강원도","초졸이하","고용률","%","66.87436","65.2779","64.26527","62.00018","61.37893","60.14998","63.8483","67.20787","64.84625","57.74938","99.1",
"강원도","초졸이하","경력단절여성 비율 1","%","3.88838","5.41675","2.58911","8.94766","7.05878","5.28137","5.93924","9.17394","7.73602","4.91639","1.6",
"강원도","초졸이하","경력단절여성 비율 2","%","11.73827","15.60029","7.24537","23.5466","18.27701","13.25312","16.42865","27.97605","22.00624","11.63627","4.4",
"강원도","중졸","15-54세 기혼 여성","명","35880.677","32891.345","31763.406","26680.538","24145.679","19736.304","16512.219","13124.181","12826.289","10479.451","8760.587",
"강원도","중졸","경제활동인구","명","24326.59","21529.803","19943.907","16825.334","16135.696","12989.39","11366.535","9122.29","8481.313","6867.519","5763.242",
"강원도","중졸","취업자","명","23605.226","21447.224","19733.895","16814.481","16085.226","12803.115","11322.694","8888.908","8124.476","6647.968","5499.707",
"강원도","중졸","실업자","명","721.364","82.579","210.012","10.853","50.47","186.275","43.841","233.382","356.837","219.551","263.535",
"강원도","중졸","비경제활동인구","명","11554.087","11361.542","11819.499","9855.204","8009.983","6746.914","5145.684","4001.891","4344.976","3611.932","2997.345",
"강원도","중졸","비취업자(실업자+비경활)","명","12275.451","11444.121","12029.511","9866.057","8060.453","6933.189","5189.525","4235.273","4701.81","3831.483","3260.88",
"강원도","중졸","경력단절여성","명","1694.786","2132.3","2570.296","2789.516","2441.594","1258.628","875.141","1447.988","1098.76","769.069","614",
"강원도","중졸","경제활동참가율","%","67.79858","65.45735","62.78894","63.0622","66.82643","65.8147","68.83711","69.5075","66.12445","65.53319","65.8",
"강원도","중졸","실업률","%","2.96533",".38356","1.05301",".0645",".31278","1.43406",".3857","2.55837","4.20733","3.19695","4.6",
"강원도","중졸","고용률","%","65.78813","65.20628","62.12777","63.02152","66.61741","64.87088","68.57161","67.72924","63.34237","63.43813","95.4",
"강원도","중졸","경력단절여성 비율 1","%","4.72339","6.48286","8.092","10.45525","10.11193","6.37722","5.29996","11.03298","8.56647","7.33883","7",
"강원도","중졸","경력단절여성 비율 2","%","13.8063","18.63227","21.36659","28.27387","30.29103","18.15367","16.86361","34.18878","23.36886","20.07236","18.8",
"강원도","고졸","15-54세 기혼 여성","명","138612.258","141220.778","139784.61","134701.526","127540.914","123272.776","118954.471","115969.936","111831.678","104730.319","100975.926",
"강원도","고졸","경제활동인구","명","84574.572","84939.076","85534.306","81674.183","83547.033","81147.575","80065.373","77497.289","76923.95","65484.04","65571.398",
"강원도","고졸","취업자","명","83088.931","83301.437","84284.02","80086.049","81155.534","78603.958","77891.221","75735.526","74893.984","63368.176","63989.537",
"강원도","고졸","실업자","명","1485.641","1637.639","1250.286","1588.134","2391.499","2543.617","2174.152","1761.763","2029.966","2115.864","1581.861",
"강원도","고졸","비경제활동인구","명","54037.686","56281.702","54250.304","53027.343","43993.881","42125.201","38889.098","38472.647","34907.728","39246.279","35404.528",
"강원도","고졸","비취업자(실업자+비경활)","명","55523.327","57919.341","55500.59","54615.477","46385.38","44668.818","41063.25","40234.41","36937.69","41362.143","36986.389",
"강원도","고졸","경력단절여성","명","24438.226","26366.475","20850.294","27248.156","21330.844","18552.505","16553.955","18959.094","15929.785","15436.763","13149.337",
"강원도","고졸","경제활동참가율","%","61.01522","60.1463","61.19007","60.63345","65.50606","65.82765","67.30758","66.82533","68.78547","62.52634","64.9",
"강원도","고졸","실업률","%","1.7566","1.92802","1.46174","1.94447","2.86246","3.13456","2.71547","2.27332","2.63893","3.23111","2.4",
"강원도","고졸","고용률","%","59.94342","58.98667","60.29564","59.45445","63.63098","63.76425","65.47986","65.30617","66.97028","60.50605","97.6",
"강원도","고졸","경력단절여성 비율 1","%","17.63064","18.67039","14.91602","20.22854","16.72471","15.04996","13.91621","16.34828","14.24443","14.73954","13",
"강원도","고졸","경력단절여성 비율 2","%","44.01434","45.52275","37.5677","49.89091","45.98614","41.53346","40.31331","47.12159","43.12609","37.32099","35.6",
"강원도","대졸이상","15-54세 기혼 여성","명","83552.643","88113.531","92757.855","97905.373","100523.606","101445.642","100563.474","110242.674","113213.781","113554.061","111451.485",
"강원도","대졸이상","경제활동인구","명","52068.456","52663.047","55458.992","61349.195","63391.234","64921.266","65374.907","72423.345","76535.754","77244.606","78074.532",
"강원도","대졸이상","취업자","명","51534.131","52288.676","54754.236","61067.153","61721.78","63599.168","64627.301","70857.429","74927.311","74583.168","76751.757",
"강원도","대졸이상","실업자","명","534.325","374.371","704.756","282.042","1669.454","1322.098","747.606","1565.916","1608.443","2661.438","1322.775",
"강원도","대졸이상","비경제활동인구","명","31484.187","35450.484","37298.863","36556.178","37132.372","36524.376","35188.567","37819.329","36678.027","36309.455","33376.953",
"강원도","대졸이상","비취업자(실업자+비경활)","명","32018.512","35824.855","38003.619","36838.22","38801.826","37846.474","35936.173","39385.245","38286.47","38970.893","34699.728",
"강원도","대졸이상","경력단절여성","명","18562.048","23990.23","23177.843","23482.393","24430.052","24251.091","22814.121","25965.064","24885.853","21890.918","20821.62",
"강원도","대졸이상","경제활동참가율","%","62.31814","59.76726","59.789","62.66172","63.06104","63.99611","65.0086","65.69447","67.60286","68.02452","70.1",
"강원도","대졸이상","실업률","%","1.0262",".71088","1.27077",".45973","2.63357","2.03646","1.14357","2.16217","2.10156","3.44547","1.7",
"강원도","대졸이상","고용률","%","61.67864","59.34239","59.02922","62.37365","61.40028","62.69285","64.26518","64.27405","66.18215","65.68076","98.3",
"강원도","대졸이상","경력단절여성 비율 1","%","22.21599","27.2265","24.98747","23.98478","24.3028","23.9055","22.68629","23.55264","21.98129","19.27797","18.7",
"강원도","대졸이상","경력단절여성 비율 2","%","57.97286","66.96532","60.98852","63.74465","62.96109","64.07754","63.48512","65.92587","64.99908","56.17248","60",
"충청북도","전체","15-54세 기혼 여성","명","307466.453","305973.087","300287.851","299383.435","296880.684","291173.386","284099.026","272908.591","264545.953","261036.052","256704.627",
"충청북도","전체","경제활동인구","명","199189.972","193097.417","184577.163","194631.952","196834.471","190851.208","194353.957","178763.557","179128.161","167465.452","171113.923",
"충청북도","전체","취업자","명","196696.965","191517.016","182278.564","189186.701","193330.149","185673.338","190891.246","175620.937","176087.8","165238.541","169206.567",
"충청북도","전체","실업자","명","2493.007","1580.401","2298.599","5445.251","3504.322","5177.87","3462.711","3142.62","3040.361","2226.911","1907.356",
"충청북도","전체","비경제활동인구","명","108276.481","112875.67","115710.688","104751.483","100046.213","100322.178","89745.069","94145.034","85417.792","93570.6","85590.704",
"충청북도","전체","비취업자(실업자+비경활)","명","110769.488","114456.071","118009.287","110196.734","103550.535","105500.048","93207.78","97287.654","88458.15","95797.511","87498.06",
"충청북도","전체","경력단절여성","명","52816.205","58824.898","59375.109","66753.323","57010.905","58253.429","49822.48","56543.861","46236.167","48322.818","45915.747",
"충청북도","전체","경제활동참가율","%","64.78429","63.10928","61.46674","65.01093","66.30087","65.54555","68.41064","65.50309","67.71155","64.15415","66.7",
"충청북도","전체","실업률","%","1.25157",".81845","1.24533","2.79772","1.78034","2.71304","1.78165","1.75798","1.69731","1.32977","1.1",
"충청북도","전체","고용률","%","63.97347","62.59277","60.70128","63.19211","65.12049","63.76728","67.1918","64.35156","66.56227","63.30104","98.9",
"충청북도","전체","경력단절여성 비율 1","%","17.17788","19.22551","19.77273","22.29693","19.20331","20.00644","17.53701","20.71897","17.47756","18.51193","17.9",
"충청북도","전체","경력단절여성 비율 2","%","47.68119","51.39518","50.31393","60.5765","55.05612","55.2165","53.45313","58.12028","52.26897","50.44267","52.5",
"충청북도","15-19세","15-54세 기혼 여성","명","199.483","78.607","","123.094","46.569","68.648","285.191","52.096","56.638","145.51","",
"충청북도","15-19세","경제활동인구","명","38.603","41.236","","0","30.747","51.712","87.406","0","0","145.51","",
"충청북도","15-19세","취업자","명","38.603","41.236","","0","30.747","51.712","87.406","0","0","145.51","",
"충청북도","15-19세","실업자","명","0","0","","0","0","0","0","0","0","0","",
"충청북도","15-19세","비경제활동인구","명","160.88","37.371","","123.094","15.822","16.936","197.785","52.096","56.638","0","",
"충청북도","15-19세","비취업자(실업자+비경활)","명","160.88","37.371","","123.094","15.822","16.936","197.785","52.096","56.64","0","",
"충청북도","15-19세","경력단절여성","명","","","","61.716","","","","","56.638","0","",
"충청북도","15-19세","경제활동참가율","%","19.35152","52.45843","","0","66.02461","75.32922","30.64823","0","0","100","",
"충청북도","15-19세","실업률","%","0","0","","","0","0","0","","","0","",
"충청북도","15-19세","고용률","%","19.35152","52.45843","","0","66.02461","75.32922","30.64823","0","0","100","",
"충청북도","15-19세","경력단절여성 비율 1","%","","","","50.13729","","","","","100","","",
"충청북도","15-19세","경력단절여성 비율 2","%","","","","50.13729","","","","","100","","",
"충청북도","20-24세","15-54세 기혼 여성","명","3784.417","7488.529","4825.676","4530.68","2985.175","3766.774","3876.502","4366.699","3265.101","2909.869","1904.524",
"충청북도","20-24세","경제활동인구","명","350.151","2306.311","2388.787","1963.847","1515.82","1551.932","1449.671","1704.432","1263.423","1080.621","1067.75",
"충청북도","20-24세","취업자","명","350.151","2306.311","2388.787","1869.728","1233.103","1551.932","1327.45","1376.343","1263.423","939.194","1067.75",
"충청북도","20-24세","실업자","명","0","0","0","94.119","282.717","0","122.221","328.089","0","141.427","0",
"충청북도","20-24세","비경제활동인구","명","3434.266","5182.218","2436.889","2566.833","1469.355","2214.842","2426.831","2662.267","2001.678","1829.248","836.774",
"충청북도","20-24세","비취업자(실업자+비경활)","명","3434.266","5182.218","2436.889","2660.952","1752.072","2214.842","2549.052","2990.356","2001.68","1970.675","836.774",
"충청북도","20-24세","경력단절여성","명","2063.571","3255.558","1126.354","1026.917","498.611","1190.596","1321.856","1604.214","1320.751","1059.827","463.89",
"충청북도","20-24세","경제활동참가율","%","9.25244","30.79792","49.5016","43.34552","50.77826","41.20056","37.39637","39.0325","38.69476","37.13641","56.1",
"충청북도","20-24세","실업률","%","0","0","0","4.79258","18.65109","0","8.43095","19.24917","0","13.08757","0",
"충청북도","20-24세","고용률","%","9.25244","30.79792","49.5016","41.26815","41.30756","41.20056","34.2435","31.51907","38.69476","32.27616","100",
"충청북도","20-24세","경력단절여성 비율 1","%","54.52811","43.47393","23.34085","22.66585","16.70291","31.60784","34.0992","36.73745","40.45054","36.42181","24.4",
"충청북도","20-24세","경력단절여성 비율 2","%","60.08769","62.82171","46.22098","38.59209","28.45836","53.75535","51.85677","53.64625","65.98219","53.7799","55.4",
"충청북도","25-29세","15-54세 기혼 여성","명","21566.584","19402.913","19810.897","17606.276","18479.71","18853.121","16139.411","12257.444","13032.182","10947.379","10413.861",
"충청북도","25-29세","경제활동인구","명","10529.045","7727.822","9153.4","9324.244","9289.086","6877.372","8284.824","5651.351","7266.602","5871.079","4110.231",
"충청북도","25-29세","취업자","명","10423.257","7727.822","8255.84","9242.187","9095.466","6490.914","7911.396","5094.064","6932.424","5488.648","4110.231",
"충청북도","25-29세","실업자","명","105.788","0","897.56","82.057","193.62","386.458","373.428","557.287","334.178","382.431","0",
"충청북도","25-29세","비경제활동인구","명","11037.539","11675.091","10657.497","8282.032","9190.624","11975.749","7854.587","6606.093","5765.58","5076.3","6303.63",
"충청북도","25-29세","비취업자(실업자+비경활)","명","11143.327","11675.091","11555.057","8364.089","9384.244","12362.207","8228.015","7163.38","6099.76","5458.731","6303.63",
"충청북도","25-29세","경력단절여성","명","8234.593","8414.791","7469.001","6647.401","6728.489","9557.962","5991.078","4755.902","4260.6","3214.794","3531.08",
"충청북도","25-29세","경제활동참가율","%","48.82111","39.82815","46.20386","52.95977","50.26641","36.47869","51.33288","46.10546","55.75891","53.63","39.5",
"충청북도","25-29세","실업률","%","1.00473","0","9.80576",".88004","2.08438","5.61927","4.50737","9.86113","4.59882","6.51381","0",
"충청북도","25-29세","고용률","%","48.33059","39.82815","41.67323","52.49371","49.21866","34.42886","49.01911","41.55894","53.19465","50.13664","100",
"충청북도","25-29세","경력단절여성 비율 1","%","38.18218","43.3687","37.70148","37.75586","36.41014","50.69697","37.1208","38.80011","32.69291","29.36588","33.9",
"충청북도","25-29세","경력단절여성 비율 2","%","73.89708","72.07474","64.63837","79.47549","71.69985","77.31598","72.81316","66.39187","69.84867","58.8927","56",
"충청북도","30-34세","15-54세 기혼 여성","명","43439.205","44236.588","41539.531","43523.29","40070.82","39522.452","37899.841","33382.825","30089.865","29173.233","29108.981",
"충청북도","30-34세","경제활동인구","명","21293.797","19610.627","18488.594","18683.921","23047.969","20869.876","20624.561","17485.21","17035.382","15784.892","16740.271",
"충청북도","30-34세","취업자","명","21050.316","19342.497","18237.415","18542.523","22733.185","19695.609","19801.381","17069.195","16864.618","15783.892","16611.749",
"충청북도","30-34세","실업자","명","243.481","268.13","251.179","141.398","314.784","1174.267","823.18","416.015","170.764","1","128.522",
"충청북도","30-34세","비경제활동인구","명","22145.408","24625.961","23050.937","24839.369","17022.851","18652.576","17275.28","15897.615","13054.483","13388.341","12368.71",
"충청북도","30-34세","비취업자(실업자+비경활)","명","22388.889","24894.091","23302.116","24980.767","17337.635","19826.843","18098.46","16313.63","13225.25","13389.341","12497.232",
"충청북도","30-34세","경력단절여성","명","16744.708","18819.007","18591.653","21850.054","14172.684","15228.676","14179.068","13352.073","9201.536","9412.607","9140.605",
"충청북도","30-34세","경제활동참가율","%","49.01977","44.33124","44.50843","42.92856","57.51809","52.80511","54.4186","52.37786","56.61502","54.10745","57.5",
"충청북도","30-34세","실업률","%","1.14344","1.36727","1.35856",".75679","1.36578","5.62661","3.99126","2.37924","1.00241",".00634",".8",
"충청북도","30-34세","고용률","%","48.45926","43.72511","43.90376","42.60368","56.73252","49.83398","52.24661","51.13167","56.0475","54.10402","99.2",
"충청북도","30-34세","경력단절여성 비율 1","%","38.54746","42.54172","44.75653","50.20313","35.36909","38.53171","37.41195","39.99683","30.58018","32.26453","31.4",
"충청북도","30-34세","경력단절여성 비율 2","%","74.79026","75.59628","79.78526","87.46751","81.7452","76.80838","78.34406","81.84612","69.57553","70.29926","73.1",
"충청북도","35-39세","15-54세 기혼 여성","명","55644.249","54054.225","51372.282","48137.034","49974.076","49361.232","50142.171","46874.113","44742.447","45742.758","42887.665",
"충청북도","35-39세","경제활동인구","명","35120.785","33454.115","27393.714","28574.786","27780.55","31759.582","32504.113","29488.495","29096.476","25319.91","24810.994",
"충청북도","35-39세","취업자","명","34402.849","33348.961","27387.714","27547.032","27752.048","31359.306","31854.25","29118.122","28866.477","25173.838","24588.655",
